Code,Year,GDP,Population,Id
SYR,2003,5433.64209,17611356,5668
SYR,2004,6241.058105,18084010,5669
SYR,2005,7221.644043,18583556,5670
SYR,2006,7914.771484,19432012,5671
SYR,2007,8695.844727,20703000,5672
SYR,2008,10155.97363,21474060,5673
SYR,2009,10288.14941,21827222,5674
SYR,2010,11304.64453,22337558,5675
SYR,2011,2971.282471,22730734,5676
SYR,2012,1910.604492,22605582,5677
SYR,2013,993.7398682,21495830,5678
SYR,2014,1071.234253,20072232,5679
SYR,2015,857.4978638,19205178,5680
SYR,2016,664.3416748,18964252,5681
SYR,2017,862.3190918,18983370,5682
SYR,2018,1104.392456,19333464,5683
SYR,2019,1116.679199,20098252,5684
SYR,2020,533.3852539,20772602,5685
TCD,1989,252.8271332,5670621,5707
TCD,1990,298.3670654,5827070,5708
TCD,1991,310.6595764,6042433,5709
TCD,1992,298.5673218,6302934,5710
TCD,1993,226.9211426,6448279,5711
TCD,1994,178.953186,6593004,5712
TCD,1995,209.8926086,6888862,5713
TCD,1996,223.2333984,7200292,5714
TCD,1997,207.3165588,7450883,5715
TCD,1998,226.3287659,7709112,5716
TCD,1999,192.2694702,7981888,5717
TCD,2000,168.1176453,8259144,5718
TCD,2001,200.3610077,8538806,5719
TCD,2002,225.9473267,8838371,5720
TCD,2003,298.2499084,9196374,5721
TCD,2004,460.0670471,9613509,5722
TCD,2005,664.5975952,10005013,5723
TCD,2006,716.6677856,10365620,5724
TCD,2007,806.7103271,10722738,5725
TCD,2008,936.4942017,11098672,5726
TCD,2009,808.1615601,11496138,5727
TCD,2010,896.8766479,11894734,5728
TCD,2011,988.1942139,12317729,5729
TCD,2012,969.6162109,12754912,5730
TCD,2013,980.0836182,13216769,5731
TCD,2014,1017.787842,13697128,5732
TCD,2015,774.4116211,14140277,5733
TCD,2016,691.9801025,14592587,5734
TCD,2017,662.897522,15085893,5735
TCD,2018,720.2650757,15604213,5736
TCD,2019,701.6212158,16126868,5737
TCD,2020,643.7722168,16644707,5738
TCD,2021,685.6903076,17179744,5739
TGO,1989,359.477417,3763661,5740
TGO,1990,420.1366882,3875958,5741
TGO,1991,401.5572815,3990223,5742
TGO,1992,412.2914734,4106228,5743
TGO,1993,302.4468689,4078396,5744
TGO,1994,240.0971069,4092613,5745
TGO,1995,305.9616089,4279573,5746
TGO,1996,329.6191711,4445892,5747
TGO,1997,326.3874817,4592557,5748
TGO,1998,335.7119751,4728298,5749
TGO,1999,323.8890381,4867949,5750
TGO,2000,297.8995056,5008043,5751
TGO,2001,288.1078796,5145430,5752
TGO,2002,323.1441345,5281548,5753
TGO,2003,390.3036194,5421000,5754
TGO,2004,406.0923767,5565213,5755
TGO,2005,399.4474487,5711605,5756
TGO,2006,400.3215027,5874244,5757
TGO,2007,440.2804565,6047539,5758
TGO,2008,534.1400757,6222491,5759
TGO,2009,528.1226807,6398626,5760
TGO,2010,521.8406982,6571862,5761
TGO,2011,573.8105469,6748675,5762
TGO,2012,559.1904907,6926634,5763
TGO,2013,608.1503296,7106238,5764
TGO,2014,627.7094116,7288381,5765
TGO,2015,559.4457397,7473232,5766
TGO,2016,787.2801514,7661361,5767
TGO,2017,814.4199219,7852799,5768
TGO,2018,883.8678589,8046680,5769
TGO,2019,875.9326782,8243093,5770
TGO,2020,897.1945801,8442583,5771
TGO,2021,973.2061157,8644829,5772
THA,1989,1329.999146,54324012,5773
THA,1990,1545.274658,55228408,5774
THA,1991,1751.068359,56099872,5775
THA,1992,1957.407593,56939020,5776
THA,1993,2230.842041,57776080,5777
THA,1994,2502.703857,58610012,5778
THA,1995,2848.619629,59424836,5779
THA,1996,3039.890137,60211100,5780
THA,1997,2462.416992,60989104,5781
THA,1998,1841.042358,61745216,5782
THA,1999,2028.566406,62442652,5783
THA,2000,2004.107178,63066604,5784
THA,2001,1889.971436,63649892,5785
THA,2002,2091.177979,64222576,5786
THA,2003,2350.846436,64776960,5787
THA,2004,2647.261719,65311164,5788
THA,2005,2876.247803,65821360,5789
THA,2006,3343.784424,66319528,5790
THA,2007,3934.688721,66826752,5791
THA,2008,4327.797363,67328240,5792
THA,2009,4154.184082,67813656,5793
THA,2010,4996.373047,68270488,5794
THA,2011,5396.649414,68712848,5795
THA,2012,5748.631348,69157024,5796
THA,2013,6041.127441,69578600,5797
THA,2014,5822.383789,69960944,5798
THA,2015,5708.796875,70294408,5799
THA,2016,5854.460938,70607032,5800
THA,2017,6436.791504,70898208,5801
THA,2018,7124.564453,71127808,5802
THA,2019,7630.039551,71307768,5803
THA,2020,6990.935547,71475664,5804
THA,2021,7066.19043,71601104,5805
TJK,1990,485.7580261,5417862,5806
TJK,1991,243.3271332,5556315,5807
TJK,1992,381.2919617,5656216,5808
TJK,1993,287.5798035,5717815,5809
TJK,1994,261.6813965,5803992,5810
TJK,1995,208.0805511,5916183,5811
TJK,1996,172.9165039,6035605,5812
TJK,1997,150.655838,6117066,5813
TJK,1998,214.4362335,6156815,5814
TJK,1999,175.5543823,6189567,5815
TJK,2000,137.1786041,6273001,5816
TJK,2001,168.6380005,6408813,5817
TJK,2002,186.6656342,6541758,5818
TJK,2003,233.0915527,6672497,5819
TJK,2004,305.2669067,6801206,5820
TJK,2005,333.7103577,6929153,5821
TJK,2006,401.027832,7057425,5822
TJK,2007,517.432373,7188397,5823
TJK,2008,704.6553345,7324633,5824
TJK,2009,666.7226563,7468603,5825
TJK,2010,740.2705688,7621785,5826
TJK,2011,837.878479,7784820,5827
TJK,2012,959.3618774,7956383,5828
TJK,2013,1038.328003,8136612,5829
TJK,2014,1094.422729,8326354,5830
TJK,2015,970.3652344,8524066,5831
TJK,2016,801.3912964,8725326,5832
TJK,2017,844.3693848,8925529,5833
TJK,2018,850.6685181,9128131,5834
TJK,2019,889.0202637,9337008,5835
TJK,2020,852.3336792,9543211,5836
TJK,2021,897.0474854,9750078,5837
TKM,1989,830.5073853,3621309,5838
TKM,1990,856.9514771,3720287,5839
TKM,1991,839.4248657,3821784,5840
TKM,1992,815.1398315,3926374,5841
TKM,1993,788.5575562,4031701,5842
TKM,1994,619.6699219,4133044,5843
TKM,1995,587.2841187,4226625,5844
TKM,1996,553.0593872,4301092,5845
TKM,1997,561.5338745,4363678,5846
TKM,1998,587.9901123,4431523,5847
TKM,1999,544.4393311,4501087,5848
TKM,2000,635.7142944,4569135,5849
TKM,2001,762.6175537,4635100,5850
TKM,2002,949.5656128,4698972,5851
TKM,2003,1256.057129,4758992,5852
TKM,2004,1418.806274,4819793,5853
TKM,2005,1658.672729,4885780,5854
TKM,2006,2074.407471,4954032,5855
TKM,2007,2520.284912,5024897,5856
TKM,2008,3778.668457,5100089,5857
TKM,2009,3901.670166,5180961,5858
TKM,2010,4286.880371,5267975,5859
TKM,2011,5453.154785,5360813,5860
TKM,2012,6441.886719,5458688,5861
TKM,2013,7049.797363,5560099,5862
TKM,2014,7685.509766,5663159,5863
TKM,2015,6208.296875,5766427,5864
TKM,2016,6163.253418,5868568,5865
TKM,2017,6354.532715,5968388,5866
TKM,2018,6721.349609,6065072,5867
TKM,2019,7344.648438,6158424,5868
TLS,2000,417.9241943,878367,5869
TLS,2001,534.6505737,893003,5870
TLS,2002,516.1461792,909648,5871
TLS,2003,529.2197876,926725,5872
TLS,2004,465.9299011,945993,5873
TLS,2005,476.9187622,969318,5874
TLS,2006,456.2854614,994573,5875
TLS,2007,532.4854736,1019369,5876
TLS,2008,621.7119141,1043085,5877
TLS,2009,682.1727905,1065543,5878
TLS,2010,810.1416016,1088492,5879
TLS,2011,936.5983276,1112985,5880
TLS,2012,1019.964844,1137683,5881
TLS,2013,1201.423584,1161558,5882
TLS,2014,1221.534302,1184842,5883
TLS,2015,1322.300903,1205822,5884
TLS,2016,1347.926392,1224568,5885
TLS,2017,1283.525879,1243238,5886
TLS,2018,1239.366089,1261850,5887
TLS,2019,1584.263794,1280442,5888
TLS,2020,1660.30835,1299998,5889
TLS,2021,2741.394043,1320944,5890
TON,1989,1080.971069,98397,5891
TON,1990,1150.28125,98744,5892
TON,1991,1335.230225,99031,5893
TON,1992,1380.88147,99276,5894
TON,1993,1391.970093,99507,5895
TON,1994,1965.196289,99752,5896
TON,1995,2089.197266,99995,5897
TON,1996,2216.68335,100209,5898
TON,1997,2135.860596,100670,5899
TON,1998,1889.670654,101360,5900
TON,1999,1953.429321,101995,5901
TON,2000,1996.526489,102620,5902
TON,2001,1754.839233,103224,5903
TON,2002,1760.661377,103822,5904
TON,2003,1937.045898,104426,5905
TON,2004,2195.989502,105054,5906
TON,2005,2478.369629,105644,5907
TON,2006,2751.973877,106202,5908
TON,2007,2799.320557,106651,5909
TON,2008,3221.005859,106945,5910
TON,2009,2915.491211,107159,5911
TON,2010,3416.18335,107401,5912
TON,2011,3852.053955,107625,5913
TON,2012,4378.654297,107517,5914
TON,2013,4208.122559,107105,5915
TON,2014,4125.437012,106639,5916
TON,2015,4117.960938,106140,5917
TON,2016,3978.356934,105721,5918
TON,2017,4367.302246,105430,5919
TON,2018,4649.57959,105167,5920
TON,2019,4879.017578,104965,5921
TON,2020,4606.064453,105265,5922
TON,2021,4426.000488,106034,5923
TTO,1989,3441.350342,1256212,5924
TTO,1990,4001.522217,1266525,5925
TTO,1991,4159.070801,1276232,5926
TTO,1992,4231.461914,1285506,5927
TTO,1993,3608.641602,1293979,5928
TTO,1994,3801.469482,1301401,5929
TTO,1995,4074.877197,1307831,5930
TTO,1996,4385.098633,1313442,5931
TTO,1997,4352.8125,1318179,5932
TTO,1998,4569.652344,1322582,5933
TTO,1999,5130.866211,1327067,5934
TTO,2000,6120.942871,1332203,5935
TTO,2001,6592.776855,1338576,5936
TTO,2002,6692.804199,1345970,5937
TTO,2003,8352.462891,1353552,5938
TTO,2004,9756.5,1361180,5939
TTO,2005,11673.78125,1369078,5940
TTO,2006,13340.91602,1376932,5941
TTO,2007,15627.28711,1384861,5942
TTO,2008,20011.14844,1392808,5943
TTO,2009,13682.76367,1401197,5944
TTO,2010,15711.55859,1410297,5945
TTO,2011,17910.31836,1420021,5946
TTO,2012,18961.23438,1430379,5947
TTO,2013,19821.5293,1440731,5948
TTO,2014,20327.98438,1450663,5949
TTO,2015,18389.53125,1460180,5950
TTO,2016,15991.1084,1469334,5951
TTO,2017,16094.66699,1478616,5952
TTO,2018,16164.16113,1504707,5953
TTO,2019,15690.96289,1519960,5954
TTO,2020,13871.79785,1518142,5955
TTO,2021,16032.50293,1525671,5956
TUN,1989,1223.54541,8256402,5957
TUN,1990,1456.224487,8440035,5958
TUN,1991,1516.294312,8622857,5959
TUN,1992,1760.547119,8802535,5960
TUN,1993,1627.34375,8977175,5961
TUN,1994,1709.747559,9143139,5962
TUN,1995,1940.034302,9294106,5963
TUN,1996,2077.007568,9430552,5964
TUN,1997,2170.587402,9557957,5965
TUN,1998,2253.078369,9677147,5966
TUN,1999,2344.046631,9788065,5967
TUN,2000,2170.481689,9893326,5968
TUN,2001,2207.679932,9995115,5969
TUN,2002,2292.536865,10094564,5970
TUN,2003,2693.108887,10193798,5971
TUN,2004,3029.768555,10292230,5972
TUN,2005,3106.655762,10388349,5973
TUN,2006,3279.164307,10483560,5974
TUN,2007,3677.941895,10580399,5975
TUN,2008,4200.315918,10680381,5976
TUN,2009,4029.386719,10784499,5977
TUN,2010,4241.011719,10895063,5978
TUN,2011,4361.896484,11032529,5979
TUN,2012,4233.894531,11174384,5980
TUN,2013,4308.227051,11300284,5981
TUN,2014,4398.57373,11428953,5982
TUN,2015,3960.975342,11557779,5983
TUN,2016,3796.167969,11685666,5984
TUN,2017,3569.755615,11811441,5985
TUN,2018,3577.124512,11933040,5986
TUN,2019,3477.883789,12049319,5987
TUN,2020,3497.681396,12161720,5988
TUN,2021,3807.13916,12262949,5989
TUR,1989,2009.996826,53305236,5990
TUR,1990,2773.652588,54324140,5991
TUR,1991,2711.942383,55321172,5992
TUR,1992,2814.44751,56302040,5993
TUR,1993,3144.54248,57296008,5994
TUR,1994,2241.290039,58310244,5995
TUR,1995,2857.845703,59305492,5996
TUR,1996,3009.85498,60293784,5997
TUR,1997,3097.954102,61277420,5998
TUR,1998,4433.766602,62242200,5999
TUR,1999,4057.656494,63185620,6000
TUR,2000,4278.393066,64113548,6001
TUR,2001,3100.428711,65072016,6002
TUR,2002,3640.825684,65988664,6003
TUR,2003,4704.725586,66867324,6004
TUR,2004,6031.947754,67785080,6005
TUR,2005,7369.338867,68704712,6006
TUR,2006,8003.55127,69601328,6007
TUR,2007,9668.628906,70468864,6008
TUR,2008,10802.78027,71320728,6009
TUR,2009,8989.50293,72225648,6010
TUR,2010,10615.32813,73195352,6011
TUR,2011,11308.06445,74173856,6012
TUR,2012,11697.48047,75277440,6013
TUR,2013,12507.59473,76576120,6014
TUR,2014,12020.58301,78112064,6015
TUR,2015,10851.9541,79646176,6016
TUR,2016,10734.37988,81019400,6017
TUR,2017,10464.10156,82089824,6018
TUR,2018,9400.77832,82809304,6019
TUR,2019,9103.042969,83481688,6020
TUR,2020,8561.071289,84135432,6021
TUR,2021,9661.236328,84775408,6022
TUV,1990,961.0594482,9201,6023
TUV,1991,1001.193726,9378,6024
TUV,1992,1029.257324,9489,6025
TUV,1993,1011.953674,9543,6026
TUV,1994,1138.908447,9582,6027
TUV,1995,1150.333374,9607,6028
TUV,1996,1283.409302,9631,6029
TUV,1997,1318.889404,9654,6030
TUV,1998,1324.230103,9656,6031
TUV,1999,1419.827881,9661,6032
TUV,2000,1564.039429,9662,6033
TUV,2001,1451.515991,9640,6034
TUV,2002,1752.766602,9630,6035
TUV,2003,2012.465332,9693,6036
TUV,2004,2328.410889,9814,6037
TUV,2005,2311.290039,9933,6038
TUV,2006,2402.431152,10054,6039
TUV,2007,2803.182861,10168,6040
TUV,2008,3102.983398,10294,6041
TUV,2009,2697.611816,10427,6042
TUV,2010,3043.052246,10570,6043
TUV,2011,3663.127197,10719,6044
TUV,2012,3624.988037,10876,6045
TUV,2013,3537.04834,10942,6046
TUV,2014,3556.26123,10922,6047
TUV,2015,3384.357666,10896,6048
TUV,2016,3836.113037,10876,6049
TUV,2017,4175.993652,10850,6050
TUV,2018,4401.131348,10883,6051
TUV,2019,4949.173828,10983,6052
TUV,2020,4973.774414,11090,6053
TUV,2021,5632.00293,11229,6054
TZA,1989,178.1115417,25522898,6055
TZA,1990,167.1445618,26206024,6056
TZA,1991,189.5909729,26890906,6057
TZA,1992,171.6146851,27580728,6058
TZA,1993,153.8510132,28469018,6059
TZA,1994,156.7895966,29598330,6060
TZA,1995,176.9260406,30560072,6061
TZA,1996,214.6417542,31140730,6062
TZA,1997,248.7471619,31785852,6063
TZA,1998,387.0186462,32626500,6064
TZA,1999,390.4956055,33499776,6065
TZA,2000,399.4511414,34463704,6066
TZA,2001,394.7307739,35414464,6067
TZA,2002,400.4275513,36353528,6068
TZA,2003,419.7723694,37333916,6069
TZA,2004,447.5133362,38360884,6070
TZA,2005,480.2756348,39439508,6071
TZA,2006,473.367981,40562056,6072
TZA,2007,539.1223145,41716500,6073
TZA,2008,671.5736084,42870888,6074
TZA,2009,681.2437134,43957940,6075
TZA,2010,730.8132935,45110532,6076
TZA,2011,768.9334717,46416032,6077
TZA,2012,854.5432129,47786136,6078
TZA,2013,955.2189331,49253648,6079
TZA,2014,1012.766907,50814552,6080
TZA,2015,928.8064575,52542824,6081
TZA,2016,942.4729614,54401804,6082
TZA,2017,976.2122192,56267040,6083
TZA,2018,1010.937622,58090444,6084
TZA,2019,1052.021729,59872584,6085
TZA,2020,1042.09668,61704520,6086
TZA,2021,1099.287598,63588332,6087
UGA,1989,309.8609924,17028548,6088
UGA,1990,244.7540436,17586634,6089
UGA,1991,182.7944641,18171944,6090
UGA,1992,151.9765472,18801968,6091
UGA,1993,165.4650421,19462960,6092
UGA,1994,198.2820587,20125026,6093
UGA,1995,278.3166199,20680834,6094
UGA,1996,284.4568176,21249570,6095
UGA,1997,286.5727539,21876938,6096
UGA,1998,292.1694946,22537658,6097
UGA,1999,257.6785889,23279246,6098
UGA,2000,257.8296204,24020710,6099
UGA,2001,235.8529816,24763328,6100
UGA,2002,241.868927,25545098,6101
UGA,2003,250.6905975,26354740,6102
UGA,2004,292.4726563,27146082,6103
UGA,2005,330.6028442,27946586,6104
UGA,2006,346.7684631,28773230,6105
UGA,2007,401.709198,29629804,6106
UGA,2008,473.3028259,30509868,6107
UGA,2009,799.9296265,31412526,6108
UGA,2010,824.7376709,32341724,6109
UGA,2011,837.0958862,33295738,6110
UGA,2012,796.7111206,34273296,6111
UGA,2013,819.7578735,35273568,6112
UGA,2014,897.5097656,36336544,6113
UGA,2015,864.1800537,37477356,6114
UGA,2016,753.6843872,38748308,6115
UGA,2017,766.1776123,40127096,6116
UGA,2018,793.1280518,41515400,6117
UGA,2019,823.1389771,42949076,6118
UGA,2020,846.7672119,44404608,6119
UGA,2021,883.8920288,45853780,6120
UKR,1989,1597.534668,51494548,6121
UKR,1990,1568.536621,51589816,6122
UKR,1991,1487.499756,51672816,6123
UKR,1992,1417.935547,51785152,6124
UKR,1993,1257.350098,51778420,6125
UKR,1994,1011.97937,51487376,6126
UKR,1995,935.9761353,51061268,6127
UKR,1996,872.6987305,50616104,6128
UKR,1997,991.2203979,50169352,6129
UKR,1998,835.2509766,49745868,6130
UKR,1999,635.7644043,49320116,6131
UKR,2000,658.3486328,48879752,6132
UKR,2001,807.8019409,48414536,6133
UKR,2002,911.9111328,47976540,6134
UKR,2003,1087.785645,47605644,6135
UKR,2004,1416.60376,47261960,6136
UKR,2005,1894.470825,46912616,6137
UKR,2006,2391.323975,46592552,6138
UKR,2007,3197.934326,46313064,6139
UKR,2008,4066.547852,46062936,6140
UKR,2009,2639.391602,45863884,6141
UKR,2010,3078.429932,45683024,6142
UKR,2011,3704.824951,45516136,6143
UKR,2012,4004.804443,45406228,6144
UKR,2013,4187.739746,45307104,6145
UKR,2014,3104.643311,45148072,6146
UKR,2015,2124.662354,44982568,6147
UKR,2016,2187.730469,44833568,6148
UKR,2017,2638.326172,44657260,6149
UKR,2018,3096.561768,44446952,6150
UKR,2019,3661.456299,44211100,6151
UKR,2020,3751.740723,43909664,6152
UKR,2021,4835.571777,43531424,6153
URY,1989,2724.097412,3097896,6154
URY,1990,2983.254395,3117011,6155
URY,1991,3574.046143,3135374,6156
URY,1992,4083.479492,3153732,6157
URY,1993,4729.918945,3171749,6158
URY,1994,5478.040527,3189945,6159
URY,1995,6014.918457,3208305,6160
URY,1996,6358.188965,3226635,6161
URY,1997,7386.537109,3245066,6162
URY,1998,7780.690918,3262676,6163
URY,1999,7314.490723,3278965,6164
URY,2000,6932.473633,3292227,6165
URY,2001,6331.164551,3300938,6166
URY,2002,4115.147949,3306446,6167
URY,2003,3638.941406,3310204,6168
URY,2004,4130.100098,3313804,6169
URY,2005,5233.457031,3317666,6170
URY,2006,5893.376465,3322282,6171
URY,2007,7033.05127,3328647,6172
URY,2008,9102.238281,3336131,6173
URY,2009,9467.53418,3344161,6174
URY,2010,12015.70996,3352653,6175
URY,2011,14267.58398,3361631,6176
URY,2012,15206.87305,3371134,6177
URY,2013,17015.13477,3381187,6178
URY,2014,16875.50586,3391660,6179
URY,2015,15655.93652,3402820,6180
URY,2016,16766.42578,3413768,6181
URY,2017,18769.78711,3422205,6182
URY,2018,18825.2832,3427044,6183
URY,2019,17859.93164,3428412,6184
URY,2020,15619.54297,3429087,6185
URY,2021,17313.1875,3426265,6186
USA,1989,22857.1543,244954096,6187
USA,1990,23888.59961,248083728,6188
USA,1991,24342.25977,251560192,6189
USA,1992,25418.99023,255175328,6190
USA,1993,26387.29297,258779760,6191
USA,1994,27694.85352,262273584,6192
USA,1995,28690.875,265660560,6193
USA,1996,29967.71289,268984352,6194
USA,1997,31459.13867,272395424,6195
USA,1998,32853.67578,275835008,6196
USA,1999,34515.39063,279181568,6197
USA,2000,36329.95703,282398560,6198
USA,2001,37133.625,285470496,6199
USA,2002,37997.75781,288350240,6200
USA,2003,39490.27344,291109824,6201
USA,2004,41724.63281,293947872,6202
USA,2005,44123.40625,296842656,6203
USA,2006,46302,299753088,6204
USA,2007,48050.22266,302743392,6205
USA,2008,48570.04688,305694912,6206
USA,2009,47194.94141,308512032,6207
USA,2010,48650.64453,311182848,6208
USA,2011,50065.96484,313876608,6209
USA,2012,51784.41797,316651328,6210
USA,2013,53291.12891,319375168,6211
USA,2014,55123.85156,322033952,6212
USA,2015,56762.73047,324607776,6213
USA,2016,57866.74609,327210208,6214
USA,2017,59907.75391,329791232,6215
USA,2018,62823.30859,332140032,6216
USA,2019,65120.39453,334319680,6217
USA,2020,63530.63281,335942016,6218
USA,2021,70248.63281,336997632,6219
UZB,1990,651.4191895,20579106,6220
UZB,1991,652.8074951,21074308,6221
UZB,1992,603.3519897,21588150,6222
UZB,1993,596.9835815,22085922,6223
UZB,1994,576.4470825,22564732,6224
UZB,1995,585.932373,23026212,6225
UZB,1996,600.5981445,23465930,6226
UZB,1997,623.0026245,23877290,6227
UZB,1998,623.2161255,24256774,6228
UZB,1999,702.4807739,24602712,6229
UZB,2000,558.2268066,24925558,6230
UZB,2001,456.7062988,25248440,6231
UZB,2002,383.3430786,25579032,6232
UZB,2003,396.3779907,25905912,6233
UZB,2004,465.119873,26234924,6234
UZB,2005,546.7768555,26573428,6235
UZB,2006,654.2838135,26926824,6236
UZB,2007,830.4077148,27309622,6237
UZB,2008,1082.286011,27726820,6238
UZB,2009,1213.265381,28167840,6239
UZB,2010,1742.349243,28614234,6240
UZB,2011,2051.129395,29057456,6241
UZB,2012,2267.623291,29503058,6242
UZB,2013,2419.71875,29963220,6243
UZB,2014,2628.459961,30446542,6244
UZB,2015,2753.971191,30949416,6245
UZB,2016,2704.677246,31453576,6246
UZB,2017,1916.764648,31945680,6247
UZB,2018,1597.068359,32449578,6248
UZB,2019,1784.009766,32976946,6249
UZB,2020,1749.655762,33526662,6250
UZB,2021,1983.064697,34081452,6251
VCT,1989,1911.903564,112334,6252
VCT,1990,2136.8396,112507,6253
VCT,1991,2259.528564,112802,6254
VCT,1992,2454.960693,113235,6255
VCT,1993,2519.845947,113639,6256
VCT,1994,2540.169189,113965,6257
VCT,1995,2767.770264,114187,6258
VCT,1996,2900.418945,114301,6259
VCT,1997,3043.249512,114290,6260
VCT,1998,3272.618652,114177,6261
VCT,1999,3427.505859,114009,6262
VCT,2000,3760.080566,113832,6263
VCT,2001,4066.070557,113653,6264
VCT,2002,4299.373047,113466,6265
VCT,2003,4500.927246,113119,6266
VCT,2004,4883.313477,112621,6267
VCT,2005,5176.12793,112056,6268
VCT,2006,5775.091797,111443,6269
VCT,2007,6439.008301,110836,6270
VCT,2008,6641.496094,110333,6271
VCT,2009,6503.097656,109852,6272
VCT,2010,6590.989746,109324,6273
VCT,2011,6566.48291,108722,6274
VCT,2012,6754.370117,108105,6275
VCT,2013,7117.554688,107469,6276
VCT,2014,7210.616699,106934,6277
VCT,2015,7386.737793,106493,6278
VCT,2016,7684.779297,105971,6279
VCT,2017,8030.584961,105568,6280
VCT,2018,8399.694336,105297,6281
VCT,2019,8674.371094,104940,6282
VCT,2020,8335.256836,104644,6283
VCT,2021,8666.386719,104340,6284
VEN,1989,2258.137207,19275300,6285
VEN,1990,2460.602051,19750580,6286
VEN,1991,2643.943848,20226212,6287
VEN,1992,2917.89624,20700462,6288
VEN,1993,2836.98877,21172098,6289
VEN,1994,2699.464844,21640830,6290
VEN,1995,3501.457764,22107288,6291
VEN,1996,3125.237793,22572114,6292
VEN,1997,3726.242432,23037560,6293
VEN,1998,3885.802734,23503816,6294
VEN,1999,4087.998047,23966964,6295
VEN,2000,4795.399902,24427732,6296
VEN,2001,4939.82959,24880210,6297
VEN,2002,3667.200195,25330926,6298
VEN,2003,3243.368896,25782032,6299
VEN,2004,4287.707031,26226930,6300
VEN,2005,5456.191895,26668790,6301
VEN,2006,6769.868652,27102084,6302
VEN,2007,8369.235352,27525096,6303
